356 111 110 3.8965e-05 3.2922e-05 3.0119e-05 5.0618e-14 0
357 112 123 2.5972e-05 3.9954e-05 3.0401e-05 1.9117e-14 0
358 113 0 1.3354e-05 2.6999e-05 3.6839e-05 5.8722e-14 0
359 114 119 2.7835e-05 5.1072e-05 9.8101e-06 1.6549e-14 0
360 115 122 2.6519e-05 3.5092e-05 1.8687e-05 5.7067e-17 0
361 122 116 3.2013e-05 5.1368e-05 4.8982e-05 1.9346e-14 0
362 117 123 2.6835e-05 4.319e-05 3.85e-07 1.7691e-14 0
363 118 121 2.219e-05 6.3153e-05 5.3364e-05 7.7896e-14 0
364 120 119 2.5832e-05 2.8475e-05 1.4349e-05 8.366e-14 0
365 123 121 7.0804e-05 6.0148e-05 5.1141e-05 6.848e-15 0
366 123 122 5.3492e-05 2.7663e-05 4.3837e-05 2.8647e-14 0
