  8508  2.138000E-003  2.138000E-003  2.138000E-003
     1 2.127310E-003 1.598155E-003 3.634600E-004   2	    0	 4887	    0	    1	  518	  520
  1315 1.341595E-003 5.451900E-004 1.950925E-003   2	 1108	 1316	    0	    0	 2543	 2715
  1316 1.346940E-003 5.024300E-004 1.993685E-003   2	 3766	 1315	    0	    0	 2163	 2715
  1317 1.368320E-003 4.596700E-004 1.154520E-003   1	 6462	    0	    0	 2716
  1318 1.197280E-003 1.982995E-003 1.817300E-003   1	 6602	    0	    0	 2717
  1319 9.193400E-004 2.779400E-004 1.197280E-003   1	 6526	    0	    0	 2718
  1320 1.993685E-003 2.105930E-003 1.416425E-003   1	 1321	    0	    0	 2719
  1321 2.031100E-003 2.100585E-003 1.432460E-003   1	 1320	    0	    0	 2719
  1322 5.826050E-004 1.245385E-003 2.084550E-003   1	 5816	    0	    0	 2720
  1323 6.948500E-005 1.961615E-003 1.865405E-003   1	 5331	    0	    0	 2721
  1324 1.972305E-003 2.036445E-003 3.741500E-005   1	 6084	    0	    0	 2722
  1325 1.186590E-003 9.567550E-004 1.982995E-003   1	 1383	    0	    0	 2723
  1326 1.218660E-003 2.057825E-003 1.459185E-003   1	 1733	    0	    0	 2724
  1327 2.004375E-003 1.811955E-003 3.207000E-005   2	 4572	 5741	    0	    0	 2018	 2725
  1328 9.193400E-004 7.483000E-005 7.483000E-004   2	 1817	 6521	    0	    0	 2193	 2726
  1329 3.153550E-004 1.827990E-003 8.765800E-004   2	 3859	 1330	    0	    0	 1183	 2727
  1330 2.993200E-004 1.860060E-003 8.712350E-004   2	  749	 1329	    0	    0	 1710	 2727
  1331 1.368320E-003 2.351800E-004 1.598155E-003   2	 5828	 1797	    0	    0	 2728	 2053
  1332 4.329450E-004 1.956270E-003 1.052965E-003   1	 2274	    0	    0	 2729
  1333 4.115650E-004 1.918855E-003 1.459185E-003   1	 2966	    0	    0	 2730
  1334 6.414000E-005 1.603500E-003 1.924200E-003   1	 6528	    0	    0	 2731
  1335 1.592810E-003 8.498550E-004 3.634600E-004   1	 3255	    0	    0	 2732
  1336 8.124400E-004 1.587465E-003 1.731780E-003   1	 6104	    0	    0	 2733
  1337 1.020895E-003 1.400390E-003 1.550050E-004   2	  978	 1338	    0	    0	 2430	 2734
  1338 1.020895E-003 1.357630E-003 1.550050E-004   2	  637	 1337	    0	    0	 2056	 2734
  1339 1.175900E-004 6.146750E-004 6.253650E-004   1	 2889	    0	    0	 2735
  1340 2.127310E-003 1.175900E-004 1.715745E-003   2	    0	 1341	    0	    1	  453	 2736
  1341 2.100585E-003 1.282800E-004 1.753160E-003   1	 1340	    0	    0	 2736
  1342 1.015550E-003 5.345000E-006 2.939750E-004   2	 6367	 2625	    0	    0	 2051	 2737
  1343 1.368320E-003 1.432460E-003 1.106415E-003   1	 3056	    0	    0	 2738
  1344 1.341595E-003 1.159865E-003 1.929545E-003   4	 5820	 5967	 1345	 6066	    0	    0	  690	  831	 2739	  924
  1345 1.368320E-003 1.122450E-003 1.902820E-003   1	 1344	    0	    0	 2739
  1346 9.460650E-004 2.020410E-003 2.079205E-003   2	  797	 4920	    0	    0	 2265	 2740
  1347 3.634600E-004 1.309525E-003 1.405735E-003   2	 3785	 3525	    0	    0	 1644	 2741
  1348 1.069000E-003 1.357630E-003 1.769195E-003   3	 6573	 5340	 2606	    0	    0	 2742	 2743	 2229
  1349 6.841600E-004 1.004860E-003 1.218660E-003   1	 4867	    0	    0	 2744
  1350 1.614190E-003 5.345000E-006 1.737125E-003   3	 3182	 3981	 1351	    0	    0	  994	 2069	 2745
  1351 1.624880E-003 5.345000E-006 1.726435E-003   2	 1765	 1350	    0	    0	  681	 2745
  1352 9.514100E-004 2.089895E-003 2.121965E-003   3	 1353	 4920	  635	    0	    0	 2746	 2048	 2049
  1353 9.460650E-004 2.084550E-003 2.095240E-003   1	 1352	    0	    0	 2746
  1354 2.089895E-003 3.100100E-004 1.101070E-003   1	 1596	    0	    0	 2747
  1355 3.100100E-004 3.527700E-004 2.886300E-004   1	 3557	    0	    0	 2748
  1356 6.039850E-004 1.186590E-003 1.405735E-003   1	 5561	    0	    0	 2749
  1357 1.090380E-003 3.474250E-004 7.429550E-004   1	 1358	    0	    0	 2750
  1358 1.095725E-003 3.794950E-004 7.643350E-004   1	 1357	    0	    0	 2750
  1359 2.779400E-004 2.079205E-003 7.483000E-005   1	 1360	    0	    0	 2751
  1360 2.405250E-004 2.073860E-003 4.276000E-005   1	 1359	    0	    0	 2751
  1361 3.741500E-005 8.552000E-004 9.567550E-004   1	 3168	    0	    0	 2752
  1362 6.627800E-004 4.757050E-004 1.544705E-003   1	 4968	    0	    0	 2753
  1363 4.382900E-004 1.865405E-003 1.261420E-003   2	 2142	 1364	    0	    0	 1409	 2754
  1364 3.955300E-004 1.897475E-003 1.245385E-003   2	 1363	 2142	    0	    0	 2754	 2755
  1365 1.785230E-003 3.207000E-005 5.665700E-004   1	 5983	    0	    0	 2756
  1366 1.175900E-003 1.443150E-003 1.288145E-003   1	 1367	    0	    0	 2757
  1367 1.202625E-003 1.427115E-003 1.309525E-003   1	 1366	    0	    0	 2757
  1368 6.253650E-004 2.052480E-003 1.320215E-003   1	 1369	    0	    0	 2758
  1369 6.200200E-004 2.020410E-003 1.282800E-003   1	 1368	    0	    0	 2758
  1370 9.727900E-004 1.624880E-003 2.111275E-003   2	  569	 4850	    0	    0	 1964	 2759
  1371 1.352285E-003 5.238100E-004 5.345000E-005   2	 1834	 1833	    0	    0	 1323	 2760
  1372 8.765800E-004 1.811955E-003 1.379010E-003   1	 6371	    0	    0	 2761
  1373 2.047135E-003 5.879500E-005 1.261420E-003   1	 2325	    0	    0	 2762
  1374 1.282800E-004 1.485910E-003 1.603500E-003   1	 4026	    0	    0	 2763
  1375 8.017500E-004 1.106415E-003 1.069000E-003   2	 4004	 3689	    0	    0	  956	 2764
  1376 3.153550E-004 2.191450E-004 1.528670E-003   3	 6411	 5604	 5666	    0	    0	 1344	 2188	 2765
  1377 1.876095E-003 1.496600E-003 2.512150E-004   1	 1378	    0	    0	 2766
  1378 1.881440E-003 1.453840E-003 2.458700E-004   1	 1377	    0	    0	 2766
  1379 1.678330E-003 1.924200E-004 5.986400E-004   1	 6128	    0	    0	 2767
  1380 4.329450E-004 5.612250E-004 1.619535E-003   1	 1381	    0	    0	 2768
  1381 4.489800E-004 5.398450E-004 1.683675E-003   1	 1380	    0	    0	 2768
  1382 1.282800E-004 1.282800E-003 1.501945E-003   1	 5903	    0	    0	 2769
  1383 1.218660E-003 9.514100E-004 1.988340E-003   2	 1325	 1448	    0	    0	 2723	 2770
  1384 1.111760E-003 7.857150E-004 1.069000E-003   2	 5936	 2774	    0	    0	 1995	 2771
  1385 1.122450E-003 7.001950E-004 1.459185E-003   3	 4928	 6512	 5145	    0	    0	  997	 1928	 2772
  1386 1.721090E-003 1.656950E-003 8.338200E-004   3	  646	 3151	 2114	    0	    0	 2068	 2773	 2774
  1387 3.207000E-004 3.474250E-004 1.047620E-003   3	 4184	 3797	 1784	    0	    0	  938	 1749	 2775
  1388 1.031585E-003 1.074345E-003 8.712350E-004   2	 3495	 1389	    0	    0	 1676	 2776
  1389 1.004860E-003 1.085035E-003 8.819250E-004   1	 1388	    0	    0	 2776
  1390 1.004860E-003 2.036445E-003 3.794950E-004   1	 1391	    0	    0	 2777
  1391 1.052965E-003 2.004375E-003 3.955300E-004   1	 1390	    0	    0	 2777
  1392 1.384355E-003 6.200200E-004 1.833335E-003   2	  273	 5004	    0	    0	 1411	 2778
  1393 1.560740E-003 5.451900E-004 9.086500E-005   1	 5909	    0	    0	 2779
  1394 1.929545E-003 4.757050E-004 8.498550E-004   2	 4678	 3282	    0	    0	 2780	 2781
  1395 1.571430E-003 2.068515E-003 1.972305E-003   1	 1396	    0	    0	 2782
  1396 1.587465E-003 2.063170E-003 1.993685E-003   1	 1395	    0	    0	 2782
  1397 1.731780E-003 4.650150E-004 4.276000E-005   2	 2162	 3005	    0	    0	 2783	 2038
  1398 1.710400E-003 1.726435E-003 7.001950E-004   1	 5313	    0	    0	 2784
  1399 5.772600E-004 9.407200E-004 1.288145E-003   2	 6612	 6533	    0	    0	 1417	 2785
  1400 5.451900E-004 1.346940E-003 1.154520E-003   2	 3193	 3383	    0	    0	 2786	  562
  1401 7.055400E-004 5.345000E-006 1.550050E-004   2	 6256	 4961	    0	    0	 1645	 2787
  1402 2.009720E-003 9.139950E-004 1.175900E-003   2	  986	 1849	    0	    0	 2436	 2788
  1403 6.360550E-004 5.451900E-004 1.710400E-004   2	 4476	 6009	    0	    0	 1369	 2789
  1404 1.886785E-003 1.288145E-003 1.865405E-003   1	 5910	    0	    0	 2790
  1405 3.046650E-004 1.234695E-003 1.742470E-003   3	 4124	 4612	 4645	    0	    0	 2154	 2260	 2791
  1406 5.345000E-006 1.229350E-004 2.672500E-004   2	   -1	 1407	    1	    0	  452	 2792
  1407 2.138000E-005 1.015550E-004 2.779400E-004   1	 1406	    0	    0	 2792
  1408 1.020895E-003 1.790575E-003 4.650150E-004   2	   15	 4284	    0	    0	  597	 2793
  1409 1.731780E-003 1.811955E-003 3.955300E-004   1	 1410	    0	    0	 2794
  1410 1.763850E-003 1.817300E-003 4.650150E-004   2	 2434	 1409	    0	    0	  714	 2794
  1411 1.411080E-003 4.810500E-005 2.116620E-003   2	  536	 1412	    0	    0	 1915	 2795
  1412 1.437805E-003 5.879500E-005 2.068515E-003   2	 3871	 1411	    0	    0	 2176	 2795
  1413 1.379010E-003 6.253650E-004 6.414000E-005   1	 1834	    0	    0	 2796
  1414 1.993685E-003 1.982995E-003 2.993200E-004   2	 2820	 4152	    0	    0	 2798	 2797
  1415 1.817300E-003 1.881440E-003 4.650150E-004   1	 3186	    0	    0	 2799
  1416 1.972305E-003 8.926150E-004 1.544705E-003   2	  401	 3044	    0	    0	 1431	 2800
  1417 4.650150E-004 1.763850E-004 6.093300E-004   2	 5995	 2467	    0	    0	 2802	 2801
  1418 3.260450E-004 9.033050E-004 2.063170E-003   2	 2779	 2780	    0	    0	 1356	 2803
  1419 2.079205E-003 5.345000E-006 5.345000E-005   2	  455	 1420	    0	    0	 1758	 2804
  1420 2.057825E-003 5.345000E-006 3.741500E-005   2	 5471	 1419	    0	    0	 2094	 2804
  1421 1.662295E-003 5.131200E-004 2.015065E-003   2	 6175	 1437	    0	    0	 2806	 2805
  1422 8.552000E-005 1.117105E-003 1.496600E-004   1	 6097	    0	    0	 2807
  1423 1.742470E-003 7.857150E-004 1.507290E-003   2	 4413	 3105	    0	    0	 2809	 2808
  1424 2.004375E-003 9.567550E-004 1.207970E-003   1	 1849	    0	    0	 2810
  1425 2.047135E-003 8.391650E-004 3.046650E-004   2	 5127	  135	    0	    0	 2811	  992
  1426 5.612250E-004 2.068515E-003 1.042275E-003   2	  632	 2453	    0	    0	 2025	 2812
  1427 3.207000E-004 4.382900E-004 2.100585E-003   1	 4522	    0	    0	 2813
  1428 2.020410E-003 1.769195E-003 3.153550E-004   3	 5823	 5855	 4775	    0	    0	 1392	 2139	 2814
  1429 1.876095E-003 1.293490E-003 1.918855E-003   3	 5910	 6305	 6306	    0	    0	  917	 2815	 2816
  1430 7.910600E-004 1.924200E-003 9.781350E-004   1	 3601	    0	    0	 2817
  1431 1.207970E-003 9.139950E-004 1.368320E-003   1	 2663	    0	    0	 2818
  1432 1.122450E-004 2.068515E-003 1.854715E-003   2	   98	 6176	    0	    0	  602	 2819
  1433 1.721090E-003 5.345000E-006 1.405735E-003   1	 2903	    0	    0	 2820
  1434 1.122450E-004 2.084550E-004 1.646260E-003   1	 1435	    0	    0	 2821
  1435 1.282800E-004 2.405250E-004 1.646260E-003   1	 1434	    0	    0	 2821
  1436 8.552000E-005 1.571430E-003 1.202625E-003   1	 1689	    0	    0	 2822
  1437 1.672985E-003 5.131200E-004 1.999030E-003   2	 1421	 6175	    0	    0	 2805	 2823
  1438 5.558800E-004 1.320215E-003 2.725950E-004   1	 4656	    0	    0	 2825
  1439 3.955300E-004 1.892130E-003 1.122450E-003   1	 6558	    0	    0	 2831
  1440 1.892130E-003 1.656950E-003 1.400390E-003   2	 4336	 3705	    0	    0	  586	 2835
  1441 1.908165E-003 2.116620E-003 6.414000E-004   2	 5836	 5469	    0	    0	 1251	 2837
  1442 1.047620E-003 6.948500E-005 7.803700E-004   1	 4052	    0	    0	 2840
  1443 1.977650E-004 2.095240E-003 9.674450E-004   2	  156	 5083	    0	    0	 1055	 2841
  1444 2.068515E-003 1.913510E-003 3.634600E-004   2	  346	 5855	    0	    0	 1367	 2843
  1445 7.750250E-004 1.683675E-003 1.582120E-003   2	 5519	 6368	    0	    0	 2076	 2856
  1446 8.284750E-004 7.910600E-004 1.346940E-003   2	  592	 6051	    0	    0	 1997	 2860
  1447 1.175900E-003 8.872700E-004 2.009720E-003   5	  108	 1280	  857	 1448	 1065	    0	    0	  674	 2128	 2322	 2861	 2501
  1448 1.191935E-003 9.353750E-004 2.020410E-003   8	  857	  696	  813	 1133	 1280	 1383	 1447	  108	    0	    0	 1361	 1532	 2281	 2563	 2683	 2770	 2861	  913
  1449 7.376100E-004 1.822645E-003 7.750250E-004   2	 1237	 4864	    0	    0	 2649	 2862
  1450 5.719150E-004 1.742470E-003 1.528670E-003   2	 4249	 6430	    0	    0	 1806	 2863
  1451 1.282800E-003 1.058310E-003 1.512635E-003   1	 2415	    0	    0	 2866
  1452 1.715745E-003 1.186590E-003 1.699710E-003   1	 5792	    0	    0	 2876
  1453 1.159865E-003 1.966960E-003 1.592810E-003   2	  793	 1454	    0	    0	 2261	 2880
  1454 1.175900E-003 2.031100E-003 1.550050E-003   2	 1691	 1453	    0	    0	 1770	 2880
  1455 1.982995E-003 1.790575E-003 1.325560E-003   1	 4460	    0	    0	 2884
  1456 2.512150E-004 1.977650E-003 1.646260E-003   3	 5642	  956	 5273	    0	    0	  825	 2408	 2913
  1457 1.539360E-003 2.105930E-003 8.605450E-004   3	 2778	 5467	 3325	    0	    0	  787	 1180	 2917
  1458 1.352285E-003 9.353750E-004 1.523325E-003   6	 5442	  630	 5261	 1301	 5242	 1300	    0	    0	  537	 1112	 1854	 2702	 2918	 1457
  1459 1.379010E-003 2.036445E-003 1.277455E-003   1	 3676	    0	    0	 2920
  1460 1.341595E-003 5.238100E-004 1.101070E-003   1	 6424	    0	    0	 2923
  1461 1.913510E-003 1.069000E-004 2.052480E-003   2	  924	 3461	    0	    0	 2377	 2929
  1462 2.084550E-003 8.177850E-004 1.143830E-003   1	 3062	    0	    0	 2930
  1463 1.726435E-003 3.688050E-004 1.154520E-003   1	 1818	    0	    0	 2932
  1464 1.977650E-003 1.496600E-004 1.603500E-003   1	 3698	    0	    0	 2937
  1465 1.950925E-003 2.031100E-004 1.218660E-003   1	 5657	    0	    0	 2939
  1466 1.325560E-003 2.127310E-003 1.224005E-003   2	 6434	 3295	    0	    0	  534	 2946
  1467 1.507290E-003 2.015065E-003 1.934890E-003   1	 3828	    0	    0	 2947
  1468 1.614190E-003 9.460650E-004 9.086500E-005   1	 1469	    0	    0	 2948
  1469 1.544705E-003 8.605450E-004 3.741500E-005   1	 1468	    0	    0	 2948
  1470 5.345000E-006 8.872700E-004 1.603500E-003   2	   -1	 4248	    1	    0	  451	 2954
  1471 9.246850E-004 1.715745E-003 1.384355E-003   1	 1472	    0	    0	 2979
  1472 9.033050E-004 1.731780E-003 1.341595E-003   2	 1471	  413	    0	    0	 2979	 1258
  1473 1.892130E-003 1.213315E-003 1.063655E-003   1	 1474	    0	    0	 2987
  1474 1.865405E-003 1.277455E-003 1.101070E-003   1	 1473	    0	    0	 2987
  1475 1.491255E-003 6.200200E-004 2.111275E-003   1	 6406	    0	    0	 2996
  1476 1.892130E-003 1.806610E-003 2.672500E-005   1	 5078	    0	    0	 3001
  1477 1.288145E-003 7.055400E-004 1.603500E-005   1	 1833	    0	    0	 3003
  1478 1.496600E-004 1.170555E-003 2.351800E-004   1	 6200	    0	    0	 3008
  1479 7.269200E-004 1.662295E-003 5.558800E-004   1	 1480	    0	    0	 3012
  1480 8.391650E-004 1.640915E-003 4.596700E-004   3	 3914	  235	 1479	    0	    0	 1320	 1333	 3012
  1481 5.345000E-005 1.421770E-003 1.795920E-003   2	 6192	 2972	    0	    0	 3018	 1043
  1482 1.827990E-003 1.282800E-004 1.240040E-003   3	 3411	 5656	 3412	    0	    0	 1682	 2827	 3020
  1483 1.785230E-003 8.712350E-004 1.266765E-003   2	  717	 1484	    0	    0	 2132	 3024
  1484 1.753160E-003 8.712350E-004 1.218660E-003   1	 1483	    0	    0	 3024
  1485 9.139950E-004 1.416425E-003 1.069000E-005   1	 1828	    0	    0	 3033
  1486 1.117105E-003 1.544705E-003 6.895050E-004   1	 4363	    0	    0	 3036
  1487 6.467450E-004 3.794950E-004 5.291550E-004   1	 6496	    0	    0	 3037
  1488 2.886300E-004 2.127310E-003 1.710400E-003   1	 5569	    0	    0	 3038
  1489 1.640915E-003 1.699710E-003 1.731780E-003   1	 1490	    0	    0	 3039
  1490 1.683675E-003 1.747815E-003 1.817300E-003   1	 1489	    0	    0	 3039
  1491 1.966960E-003 1.368320E-003 5.345000E-006   2	 5535	 2584	    0	    0	  604	 3041
  1492 1.603500E-004 4.008750E-004 9.246850E-004   2	 5316	 5317	    0	    0	 2182	 3044
  1493 9.033050E-004 1.544705E-003 4.810500E-005   1	 2993	    0	    0	 3051
  1494 1.619535E-003 6.414000E-005 8.070950E-004   1	 1496	    0	    0	 3058
  1495 1.977650E-003 1.913510E-003 5.345000E-005   1	 1771	    0	    0	 3059
  1496 1.592810E-003 1.603500E-005 7.910600E-004   2	 1494	 6574	    0	    0	 3058	 3060
  1497 1.763850E-004 2.036445E-003 1.795920E-003   1	 5822	    0	    0	 3062
  1498 2.009720E-003 1.844025E-003 8.391650E-004   1	 6136	    0	    0	 3063
  1499 7.108850E-004 4.810500E-004 1.427115E-003   3	 1735	 6604	 1582	    0	    0	 2219	 3057	 3069
  1500 2.121965E-003 2.116620E-003 4.810500E-004   3	    0	 6191	 6190	    0	    1	  450	 2990	 3070
  1501 1.069000E-005 3.100100E-004 1.485910E-003   3	   -1	   72	 1502	    1	    0	  449	  815	 3080
  1502 5.879500E-005 2.725950E-004 1.539360E-003   1	 1501	    0	    0	 3080
  1503 1.689020E-003 1.074345E-003 1.865405E-003   1	 2933	    0	    0	 3081
  1504 2.886300E-004 2.089895E-003 1.352285E-003   1	 2210	    0	    0	 3084
  1505 1.074345E-003 7.162300E-004 1.427115E-003   1	 4928	    0	    0	 3090
  1506 1.667640E-003 1.523325E-003 8.231300E-004   1	 1507	    0	    0	 3094
  1507 1.689020E-003 1.582120E-003 8.391650E-004   1	 1506	    0	    0	 3094
  1508 1.448495E-003 8.338200E-004 4.863950E-004   7	 6295	  660	 2086	 1281	 5218	  214	 1294	    0	    0	  551	 2087	 2138	 2247	 3098	 1257	 2695
  1509 3.100100E-004 4.810500E-005 2.458700E-004   2	 5516	 4469	    0	    0	 3096	 3107
  1510 9.995150E-004 2.244900E-004 2.031100E-004   1	 6468	    0	    0	 3108
  1511 1.272110E-003 7.322650E-004 2.084550E-004   2	 1726	 1658	    0	    0	 2974	 3113
  1512 1.197280E-003 1.934890E-003 5.291550E-004   1	 1513	    0	    0	 3117
  1513 1.202625E-003 1.988340E-003 4.810500E-004   1	 1512	    0	    0	 3117
  1514 1.614190E-003 1.576775E-003 1.790575E-003   3	 2905	 6608	 6506	    0	    0	  580	  959	 3128
  1515 3.901850E-004 5.772600E-004 5.184650E-004   1	 1516	    0	    0	 3133
  1516 3.741500E-004 5.719150E-004 6.360550E-004   1	 1515	    0	    0	 3133
  1517 1.956270E-003 2.111275E-003 1.213315E-003   1	 3075	    0	    0	 3134
  1518 2.009720E-003 2.832850E-004 1.122450E-003   1	 4437	    0	    0	 3138
  1519 1.838680E-003 1.635570E-003 6.253650E-004   1	 1520	    0	    0	 3139
  1520 1.790575E-003 1.640915E-003 5.558800E-004   1	 1519	    0	    0	 3139
  1521 1.523325E-003 1.881440E-003 7.108850E-004   1	 5312	    0	    0	 3145
  1522 2.116620E-003 6.734700E-004 6.788150E-004   2	    0	 5549	    0	    1	  448	 3147
  1523 8.872700E-004 1.186590E-003 1.069000E-003   1	 4004	    0	    0	 3149
  1524 1.149175E-003 6.948500E-005 8.445100E-004   3	   37	 3722	 3723	    0	    0	  682	 3153	  590
  1525 8.819250E-004 6.841600E-004 1.079690E-003   1	 6568	    0	    0	 3154
  1526 6.467450E-004 5.665700E-004 2.004375E-003   1	 5114	    0	    0	 3161
  1527 1.085035E-003 1.865405E-003 5.345000E-004   1	 5131	    0	    0	 3164
  1528 1.795920E-003 1.726435E-003 8.445100E-004   4	 3151	 4643	 5609	 5257	    0	    0	 1123	 3040	 3166	 3167
  1529 1.122450E-004 1.587465E-003 1.715745E-003   3	 5510	 5732	 6148	    0	    0	 1533	 2014	 3169
  1530 1.181245E-003 3.474250E-004 7.589900E-004   2	 2880	 4913	    0	    0	 1601	 3170
  1531 6.307100E-004 9.995150E-004 1.234695E-003   1	 6605	    0	    0	 3172
  1532 1.293490E-003 1.373665E-003 1.715745E-003   1	 1533	    0	    0	 3173
  1533 1.207970E-003 1.373665E-003 1.710400E-003   1	 1532	    0	    0	 3173
  1534 1.614190E-003 2.779400E-004 6.414000E-004   1	 6128	    0	    0	 3174
  1535 9.407200E-004 7.483000E-005 7.215750E-004   2	 1817	 6521	    0	    0	 1593	 3175
  1536 1.715745E-003 1.245385E-003 1.913510E-003   1	 6457	    0	    0	 3178
  1537 1.571430E-003 5.772600E-004 1.587465E-003   5	 2607	 4797	 1843	 6308	 2175	    0	    0	 1434	 1639	 1944	 2900	 3180
  1538 9.300300E-004 1.304180E-003 1.175900E-004   1	 6161	    0	    0	 3184
  1539 2.041790E-003 1.405735E-003 8.017500E-005   1	 5182	    0	    0	 3186
  1540 1.250730E-003 9.460650E-004 1.603500E-005   1	 1543	    0	    0	 3200
  1541 1.758505E-003 1.715745E-003 7.108850E-004   1	 3091	    0	    0	 3203
  1542 1.229350E-003 1.111760E-003 5.345000E-006   1	 1543	    0	    0	 3207
  1543 1.207970E-003 1.031585E-003 2.138000E-005   2	 1540	 1542	    0	    0	 3200	 3207
  1544 1.480565E-003 8.926150E-004 1.571430E-003   1	 3279	    0	    0	 3214
  1545 1.827990E-003 7.910600E-004 1.544705E-003   2	 3105	 5205	    0	    0	 2846	 3215
  1546 1.822645E-003 1.619535E-003 8.765800E-004   2	 3151	 3747	    0	    0	 1220	 3219
  1547 7.269200E-004 1.004860E-003 1.448495E-003   2	 1563	 5380	    0	    0	  724	 3221
  1548 9.621000E-004 9.621000E-005 1.507290E-003   1	 3947	    0	    0	 3223
  1549 1.469875E-003 1.069000E-005 1.913510E-003   1	 1628	    0	    0	 3229
  1550 1.849370E-003 1.550050E-004 1.753160E-003   1	 5681	    0	    0	 3230
  1551 9.300300E-004 1.400390E-003 1.117105E-003   1	 4588	    0	    0	 3234
  1552 3.741500E-005 2.079205E-003 1.480565E-003   3	 1213	 3619	 3553	    0	    0	 1540	 3237	 2865
  1553 1.550050E-004 1.245385E-003 1.469875E-003   1	 3072	    0	    0	 3245
  1554 1.475220E-003 8.231300E-004 1.432460E-003   2	   65	 4584	    0	    0	  781	 3246
  1555 1.448495E-003 3.313900E-004 1.443150E-003   1	 5269	    0	    0	 3248
  1556 1.330905E-003 9.407200E-004 1.421770E-003   2	 5442	 4668	    0	    0	  909	 3249
  1557 7.483000E-005 1.854715E-003 1.079690E-003   1	 4027	    0	    0	 3250
  1558 2.565600E-004 1.566085E-003 8.926150E-004   1	 1763	    0	    0	 3253
  1559 1.667640E-003 5.879500E-004 1.550050E-003   3	 3768	 1560	 5352	    0	    0	 3085	 3256	 2893
  1560 1.651605E-003 5.451900E-004 1.534015E-003   1	 1559	    0	    0	 3256
  1561 9.407200E-004 1.501945E-003 1.560740E-003   1	 2235	    0	    0	 3257
  1562 1.934890E-003 1.566085E-003 1.122450E-004   2	 1810	  766	    0	    0	 3258	 2226
  1563 6.895050E-004 1.106415E-003 1.384355E-003   3	 1547	 4242	 1564	    0	    0	  724	 1629	 3260
  1564 6.360550E-004 1.052965E-003 1.357630E-003   1	 1563	    0	    0	 3260
  1565 1.405735E-003 1.047620E-003 9.033050E-004   3	 2640	  703	 2641	    0	    0	  536	 2148	 3261
  1566 2.127310E-003 6.627800E-004 1.341595E-003   2	    0	 2000	    0	    1	  447	 3262
  1567 1.849370E-003 1.437805E-003 3.955300E-004   1	 1568	    0	    0	 3263
  1568 1.886785E-003 1.352285E-003 4.329450E-004   1	 1567	    0	    0	 3263
  1569 5.345000E-006 6.307100E-004 1.982995E-003   3	   -1	 5000	 5097	    1	    0	  446	 1835	 3264
  1570 7.322650E-004 2.009720E-003 1.320215E-003   1	 6247	    0	    0	 3265
  1571 1.229350E-003 2.939750E-004 1.368320E-003   1	 1572	    0	    0	 3267
  1572 1.250730E-003 3.313900E-004 1.379010E-003   2	  165	 1571	    0	    0	 1077	 3267
  1573 1.966960E-003 1.865405E-003 4.382900E-004   1	 2176	    0	    0	 3268
  1574 1.213315E-003 4.863950E-004 1.416425E-003   1	 6004	    0	    0	 3270
  1575 1.918855E-003 1.282800E-004 1.117105E-003   3	 6575	 5255	 3159	    0	    0	  840	 1822	 3271
  1576 1.004860E-003 1.261420E-003 2.031100E-003   2	    2	 6572	    0	    0	  522	 3272
  1577 4.489800E-004 1.042275E-003 1.662295E-003   1	 5634	    0	    0	 3273
  1578 1.175900E-003 1.379010E-003 1.261420E-003   1	 2788	    0	    0	 3274
  1579 1.619535E-003 2.084550E-004 7.696800E-004   1	 2111	    0	    0	 3280
  1580 1.619535E-003 8.017500E-004 1.427115E-003   1	 5585	    0	    0	 3281
  1581 1.763850E-003 3.260450E-004 1.373665E-003   1	 3306	    0	    0	 3282
  1582 6.841600E-004 5.291550E-004 1.453840E-003   3	  107	 1499	 3025	    0	    0	  946	 3069	 3284
  1583 1.197280E-003 1.913510E-003 1.362975E-003   1	 1584	    0	    0	 3287
  1584 1.224005E-003 1.940235E-003 1.309525E-003   1	 1583	    0	    0	 3287
  1585 1.854715E-003 5.345000E-005 1.517980E-003   1	 2067	    0	    0	 3288
  1586 2.084550E-004 1.576775E-003 1.159865E-003   2	 6557	 2988	    0	    0	 3290	 3291
  1587 1.945580E-003 3.848400E-004 1.143830E-003   1	 1588	    0	    0	 3293
  1588 1.897475E-003 4.062200E-004 1.138485E-003   1	 1587	    0	    0	 3293
  1589 1.817300E-003 1.902820E-003 6.948500E-005   2	 3392	 1590	    0	    0	  675	 3298
  1590 1.806610E-003 1.956270E-003 4.276000E-005   1	 1589	    0	    0	 3298
  1591 9.086500E-004 8.765800E-004 1.282800E-003   2	 5912	 5301	    0	    0	 2123	 3299
  1592 1.389700E-003 2.565600E-004 1.095725E-003   1	 3730	    0	    0	 3300
  1593 2.116620E-003 2.116620E-003 1.074345E-003   2	    0	 1720	    0	    1	  445	 3302
  1594 7.964050E-004 1.277455E-003 1.085035E-003   1	 2546	    0	    0	 3306
  1595 4.543250E-004 1.464530E-003 1.726435E-003   1	 5425	    0	    0	 3307
  1596 2.121965E-003 3.474250E-004 1.106415E-003   3	    0	 1354	 1597	    0	    1	  444	 2747	 3309
  1597 2.068515E-003 3.420800E-004 1.101070E-003   1	 1596	    0	    0	 3309
  1598 1.940235E-003 2.458700E-004 1.678330E-003   2	  878	 3716	    0	    0	 2341	 3310
  1599 1.758505E-003 1.288145E-003 2.031100E-003   1	 1600	    0	    0	 3313
  1600 1.763850E-003 1.288145E-003 2.084550E-003   2	 6316	 1599	    0	    0	 3312	 3313
